item_id,name,rarity,price,seal_flag,endurance
9654,慈悲之心腰带  设计图,consumable,150000,0,0
9655,精灵的智慧腰带  设计图,consumable,150000,0,0
9700,蛟纹长靴  设计图,consumable,150000,0,0
9701,蛊藤腰带  设计图,consumable,150000,0,0
9702,黄金战士腰带  设计图,consumable,150000,0,0
9703,蛟纹腰带  设计图,consumable,150000,0,0
9705,狮鹫护肩  设计图,consumable,150000,0,0
9706,破魔护肩  设计图,consumable,150000,0,0
9707,狮鹫腰带  设计图,consumable,150000,0,0
9708,破魔腰带  设计图,consumable,150000,0,0
9709,天帷巨兽 : 戾龙轻甲护肩  设计图,consumable,100000,0,0
9710,天帷巨兽 : 斩影轻甲护肩  设计图,consumable,100000,0,0
9711,天帷巨兽 : 精灵的奔雷轻甲护肩  设计图,consumable,100000,0,0
9712,天帷巨兽 : 精灵的天袭轻甲护肩  设计图,consumable,100000,0,0
9713,暗黑城 : 戾龙轻甲护肩  设计图,consumable,100000,0,0
9714,暗黑城 : 斩影轻甲护肩  设计图,consumable,100000,0,0
9715,暗黑城 : 精灵的奔雷轻甲护肩  设计图,consumable,100000,0,0
9716,暗黑城 : 精灵的天袭轻甲护肩  设计图,consumable,100000,0,0
9717,天帷巨兽 : 戾龙轻甲腰带  设计图,consumable,100000,0,0
9718,天帷巨兽 : 斩影轻甲腰带  设计图,consumable,100000,0,0
9719,天帷巨兽 : 精灵的奔雷轻甲腰带  设计图,consumable,100000,0,0
9720,天帷巨兽 : 精灵的天袭轻甲腰带  设计图,consumable,100000,0,0
9721,暗黑城 : 戾龙轻甲腰带  设计图,consumable,100000,0,0
9722,暗黑城 : 斩影轻甲腰带  设计图,consumable,100000,0,0
9723,暗黑城 : 精灵的奔雷轻甲腰带  设计图,consumable,100000,0,0
9724,暗黑城 : 精灵的天袭轻甲腰带  设计图,consumable,100000,0,0
9725,拉马斯肩甲  设计图,consumable,150000,0,0
9726,哈勒斯肩甲  设计图,consumable,150000,0,0
9727,拉马斯腰带  设计图,consumable,150000,0,0
9728,哈勒斯腰带  设计图,consumable,150000,0,0
9729,精武之魂护肩  设计图,consumable,150000,0,0
9730,米格拉的英雄护肩  设计图,consumable,150000,0,0
9731,霸权者的智慧护肩  设计图,consumable,150000,0,0
9732,暗黑之焰护肩  设计图,consumable,150000,0,0
9733,拳王的独孤护肩  设计图,consumable,150000,0,0
9739,精武之魂腰带  设计图,consumable,150000,0,0
9740,米格拉的英雄腰带  设计图,consumable,150000,0,0
9741,霸权者的智慧腰带  设计图,consumable,150000,0,0
9742,暗黑之焰腰带  设计图,consumable,150000,0,0
9743,拳王的独孤腰带  设计图,consumable,150000,0,0
9800,蓝水晶护肩  设计图,consumable,150000,0,0
9801,EL-XM25护肩  设计图,consumable,150000,0,0
9802,紫金长靴  设计图,consumable,150000,0,0
9803,蓝水晶长靴  设计图,consumable,150000,0,0
9804,EL-XM25长靴  设计图,consumable,150000,0,0
9805,紫金腰带  设计图,consumable,150000,0,0
9806,蓝水晶腰带  设计图,consumable,150000,0,0
9807,EL-XM25腰带  设计图,consumable,150000,0,0
9813,正义守护肩甲  设计图,consumable,150000,0,0
9814,黎明七星护肩  设计图,consumable,150000,0,0
9815,正义守护腰带  设计图,consumable,150000,0,0
9816,黎明七星腰带  设计图,consumable,150000,0,0
9817,天帷巨兽 : 戾龙重甲护肩  设计图,consumable,100000,0,0
9818,天帷巨兽 : 斩影重甲护肩  设计图,consumable,100000,0,0
9819,天帷巨兽 : 精灵的银刃重甲护肩  设计图,consumable,100000,0,0
9820,天帷巨兽 : 精灵的苍蟒重甲护肩  设计图,consumable,100000,0,0
9821,暗黑城 : 戾龙重甲护肩  设计图,consumable,100000,0,0
9822,暗黑城 : 斩影重甲护肩  设计图,consumable,100000,0,0
9823,暗黑城 : 精灵的银刃重甲护肩  设计图,consumable,100000,0,0
9824,暗黑城 : 精灵的苍蟒重甲护肩  设计图,consumable,100000,0,0
9825,天帷巨兽 : 戾龙重甲腰带  设计图,consumable,100000,0,0
9826,天帷巨兽 : 斩影重甲腰带  设计图,consumable,100000,0,0
9827,天帷巨兽 : 精灵的银刃重甲腰带  设计图,consumable,100000,0,0
9828,天帷巨兽 : 精灵的苍蟒重甲腰带  设计图,consumable,100000,0,0
9829,暗黑城 : 戾龙重甲腰带  设计图,consumable,100000,0,0
9830,暗黑城 : 斩影重甲腰带  设计图,consumable,100000,0,0
9831,暗黑城 : 精灵的银刃重甲腰带  设计图,consumable,100000,0,0
9832,暗黑城 : 精灵的苍蟒重甲腰带  设计图,consumable,100000,0,0
9833,巨武器破坏者护肩  设计图,consumable,150000,0,0
9834,赤炼肩甲  设计图,consumable,150000,0,0
9835,血之结界护肩  设计图,consumable,150000,0,0
9839,巨武器破坏者腰带  设计图,consumable,150000,0,0
9840,赤炼腰带  设计图,consumable,150000,0,0
9841,血之结界腰带  设计图,consumable,150000,0,0
9900,卡露亚的希望 - 圣日护肩  设计图,consumable,150000,0,0
9901,纯白之甲 - 谐音护肩  设计图,consumable,150000,0,0
9902,卡露亚的希望 - 圣日腰带  设计图,consumable,150000,0,0
9903,纯白之甲 - 谐音腰带  设计图,consumable,150000,0,0
9904,光之流影护肩  设计图,consumable,150000,0,0
9905,守护者的献祭护肩  设计图,consumable,150000,0,0
9906,暮光信徒护肩  设计图,consumable,150000,0,0
9910,光之流影腰带  设计图,consumable,150000,0,0
9911,守护者的献祭腰带  设计图,consumable,150000,0,0
9912,暮光信徒腰带  设计图,consumable,150000,0,0
2600000,下级生命灵药,consumable,1500,0,0
2600001,下级魔力灵药,consumable,1500,0,0
2600002,下级力量灵药,consumable,1500,0,0
2600003,下级智力灵药,consumable,1500,0,0
2600004,中级生命灵药,consumable,2500,0,0
2600005,中级魔力灵药,consumable,2500,0,0
2600006,中级力量灵药,consumable,2500,0,0
2600007,中级智力灵药,consumable,2500,0,0
2600008,诺顿的大师HP药剂,consumable,3500,0,0
2600009,罗莉安的大师MP药剂,consumable,3500,0,0
2600011,强化的命运硬币,consumable,5000,0,0
2600012,上级生命灵药,consumable,4000,0,0
2600013,上级魔力灵药,consumable,4000,0,0
2600014,瞬间移动药剂,consumable,8000,0,0
2600015,上级力量灵药,consumable,4000,0,0
2600016,上级智力灵药,consumable,4000,0,0
2600018,财宝猎人的药水,consumable,30000,0,0
2600019,鹰眼药剂,consumable,70000,0,0
2600020,神圣祝福药水,consumable,80000,0,0
2600021,精神刺激灵药,consumable,15000,0,0
2600022,霸体护甲药水,consumable,15000,0,0
2600023,天堂的HP药剂,consumable,60000,0,0
2600024,天堂的MP药剂,consumable,40000,0,0
2600027,神灵的庇佑,consumable,50000,0,0
2600028,天堂的痊愈药剂,consumable,80000,0,0
2600029,阿拉德初阶格斗家,consumable,5000,0,0
2600030,奥斯巴·格林尼达,consumable,10000,0,0
2600031,冰之塔拉库沓团员,consumable,8000,0,0
2600032,章鱼猎人,consumable,8000,0,0
2600033,疯狂囧克,consumable,8000,0,0
2600034,雷剑克鲁斯,consumable,10000,0,0
2600035,疾行者霍利奥,consumable,8000,0,0
2600036,贤智的萨姆,consumable,8000,0,0
2600037,烈炎之手波尔拉,consumable,10000,0,0
2600038,克里斯汀·罗纳尔多,consumable,10000,0,0
2600039,冻死的剑士歌拉斯,consumable,8000,0,0
2600040,爆炎里格哈文,consumable,8000,0,0
2600041,猥琐的萨摩拉纳,consumable,8000,0,0
2600042,喋喋不休宇郭,consumable,8000,0,0
2600043,暴风雪雀瑟,consumable,10000,0,0
2600044,天罗的索雅娜,consumable,10000,0,0
2600045,臭水沟公主·帕丽丝,consumable,12000,0,0
2600046,爆头狂人巴迪斯坦,consumable,10000,0,0
2600047,死亡之纳特亚,consumable,10000,0,0
2600048,疯癫的莉莉,consumable,10000,0,0
2600049,长三郎,consumable,8000,0,0
2600050,希苏拉,consumable,8000,0,0
2600051,G.S.D,consumable,15000,0,0
2600052,飓风博尔赫,consumable,10000,0,0
2600053,阿甘左,consumable,15000,0,0
2600065,强化的命运硬币 制作图,consumable,50000,0,0
2600068,瞬间移动药剂 制作图,consumable,50000,0,0
2600074,神圣祝福药水 制作图,consumable,50000,0,0
2600075,精神刺激灵药 制作图,consumable,50000,0,0
2600081,神灵的庇佑 制作图,consumable,50000,0,0
2600154,德利拉,consumable,8000,0,0
2600182,冰雪女王洛丝 卷轴 : 冰属性强化 +9,consumable,50000,0,0
2600183,范哲利斯 卷轴 : MP MAX +210,consumable,50000,0,0
2600184,犬使摩震 卷轴 : 体力 +23,consumable,50000,0,0
2600185,牛头统帅 卷轴 : 力量 +23,consumable,50000,0,0
2600186,火箭侠 卷轴 : HP MAX +210,consumable,50000,0,0
2600187,魔雷者麦瑟·莫纳亨 卷轴 : 精神 +23,consumable,50000,0,0
2600188,骷髅凯恩 卷轴 : 暗属性强化 +9,consumable,50000,0,0
2600189,纵火犯本汀克 卷轴 : 火属性强化 +9,consumable,50000,0,0
2600190,狂乱的伪装者 卷轴 : 魔法攻击力 +15,consumable,50000,0,0
2600191,机动队长苏雷德 卷轴 : 僵直度 +105,consumable,50000,0,0
2600192,莫格尼斯 卷轴 : 光属性强化 +9,consumable,50000,0,0
2600193,比特·伯斯提 卷轴 : 物理攻击力 +15,consumable,50000,0,0
2600194,守护者沃利 卷轴 : 智力 +23,consumable,50000,0,0
2600195,布万加 卷轴 : 精神 +35,consumable,50000,0,0
2600196,锤王波罗丁 卷轴 : MP MAX +280,consumable,50000,0,0
2600197,牛头械王 卷轴 : 火属性强化 +12,consumable,50000,0,0
2600198,无头骑士 卷轴 : 僵直度 +140,consumable,50000,0,0
2600199,虫王戮蛊 卷轴 : 物理攻击力 +20,consumable,50000,0,0
2600200,魔剑阿波菲斯 卷轴 : 暗属性强化 +12,consumable,50000,0,0
2600201,冰龙斯卡萨 卷轴 : 冰属性强化 +12,consumable,50000,0,0
2600202,狄瑞吉的幻影 卷轴 : 智力 +35,consumable,50000,0,0
2600203,暴戾搜捕团祭司诺比斯 卷轴 : 体力 +35,consumable,50000,0,0
2600204,GT-9600 卷轴 : HP MAX +280,consumable,50000,0,0
2600205,贝里斯克 卷轴 : 光属性强化 +12,consumable,50000,0,0
2600206,杰森·格里克 卷轴 : 魔法攻击力 +20,consumable,50000,0,0
2600207,哥布林王高格 卷轴 : 力量 +35,consumable,50000,0,0
2600222,光之城主赛格哈特 卷轴 : 光属性,consumable,50000,0,0
2600228,长脚罗特斯 卷轴 : 力量 +26,consumable,50000,0,0
2600233,邪龙斯皮兹头部 卷轴 : 魔法暴击率 +3%%,consumable,50000,0,0
2600236,魔笛使者皮特 卷轴 : 智力 +26,consumable,50000,0,0
2600239,炎猫妖 卷轴 : 通用技能 +Lv1,consumable,50000,0,0
2600240,灵幻师 卷轴 : 通用技能 +Lv1,consumable,50000,0,0
2600241,驯兽者伽罗华 卷轴 : 圣职者技能 +Lv1,consumable,50000,0,0
2600242,尚武者伦茨 卷轴 : 神枪手技能 +Lv1,consumable,50000,0,0
2600243,魔法变异者霍伊恩 卷轴 : 魔法师技能 +Lv1,consumable,50000,0,0
2600244,怪力变异者波杰斯 卷轴 : 鬼剑士技能 +Lv1,consumable,50000,0,0
2600245,幻影变异者欧克瑟 卷轴 : 格斗家技能 +Lv1,consumable,50000,0,0
2600246,史莱姆王 卷轴 : 僵直度 +20、 硬直 +20,consumable,50000,0,0
2600247,地狱哥布林直升机 卷轴 : 体力 +8、 精神 +8,consumable,50000,0,0
2600248,卡姆拉 卷轴 : HP MAX +105、 MP MAX +105,consumable,50000,0,0
2600249,泽忒斯 卷轴 : 物理攻击力 +7、 魔法攻击力 +7,consumable,50000,0,0
2600250,死神阿加雷斯 卷轴 : 力量 +15、 智力 +15,consumable,50000,0,0
2600251,特级生命秘药,consumable,8000,0,0
2600252,特级魔力秘药,consumable,8000,0,0
2600253,诺顿的至尊HP药剂,consumable,5000,0,0
2600254,罗莉安的至尊MP药剂,consumable,5000,0,0
2600255,特级力量秘药,consumable,8000,0,0
2600256,特级智力秘药,consumable,8000,0,0
2600257,神秘世界的玩具,consumable,15000,0,0
2600258,蕾娜,consumable,12000,0,0
2600259,可爱的哈尼,consumable,12000,0,0
2600260,拉特雷亚,consumable,12000,0,0
2600261,28号,consumable,25000,0,0
2600262,比尔马克的变异少女,consumable,15000,0,0
2600263,埃尼欧,consumable,12000,0,0
2600264,遗迹少女,consumable,25000,0,0
2600265,诺伊尔本,consumable,12000,0,0
2600266,鲁斯欧拉 卷轴 : 僵直度 +50,consumable,50000,0,0
2600267,老中士 卷轴 : 体力 +14,consumable,50000,0,0
2600268,梅迪亚 卷轴 : 暗属性强化 +8,consumable,50000,0,0
2600269,西克特·帕菲斯 卷轴 : 精神 +22,consumable,50000,0,0
2600270,裴特舒·帕菲斯 卷轴 : MP MAX +180,consumable,50000,0,0
2600271,UM-0 终结者 卷轴 : HP MAX +250,consumable,50000,0,0
2600272,机械吉赛尔 卷轴 : 力量 +30,consumable,50000,0,0
2600273,诺丝克尔 卷轴 : 智力 +30,consumable,50000,0,0
2600274,魔女阿嘉璐 卷轴 : 魔法攻击力 +18,consumable,50000,0,0
2600275,烈焰盾波迪尔 卷轴 : 火属性强化 +11,consumable,50000,0,0
2600276,黑鳞莫贝尼 卷轴 : 物理攻击力 +25,consumable,50000,0,0
2600277,小美人鱼空空伊 卷轴 : 冰属性强化 +8,consumable,50000,0,0
2600278,蕾娜 制作图,consumable,50000,0,0
2600279,可爱的哈尼 制作图,consumable,50000,0,0
2600280,拉特雷亚 制作图,consumable,50000,0,0
2600281,28号 制作图,consumable,50000,0,0
2600282,比尔马克的变异少女 制作图,consumable,50000,0,0
2600283,埃尼欧 制作图,consumable,50000,0,0
2600284,遗迹少女 制作图,consumable,50000,0,0
2600285,诺伊尔本 制作图,consumable,50000,0,0
2600286,特级生命秘药 制作图,consumable,50000,0,0
2600287,特级魔力秘药 制作图,consumable,50000,0,0
2600288,诺顿的至尊HP药剂 制作图,consumable,50000,0,0
2600289,罗莉安的至尊MP药剂 制作图,consumable,50000,0,0
2600290,特级力量秘药 制作图,consumable,50000,0,0
2600291,特级智力秘药 制作图,consumable,50000,0,0
2600292,神秘世界的玩具 制作图,consumable,50000,0,0
2600293,上级元素结晶 制作图,consumable,6000,0,0
2600294,光之城主赛格哈特的宝珠,consumable,10000000,0,0
2600295,长脚罗特斯的宝珠,consumable,10000000,0,0
2600296,邪龙斯皮兹的宝珠,consumable,10000000,0,0
2600297,魔笛使者皮特的宝珠,consumable,10000000,0,0
2600298,烈焰彼诺修的宝珠,consumable,1000000,0,0
2600299,黄金巨人普拉塔尼的宝珠,consumable,1000000,0,0
2600300,巨树守护者罗丁的宝珠,consumable,1000000,0,0
2600301,怨恨之摩根的宝珠,consumable,1000000,0,0
2600302,冰齿沙凡特的宝珠,consumable,1000000,0,0
2600303,犬人哈多的宝珠,consumable,1000000,0,0
2600305,牛头巨兽的宝珠,consumable,1000000,0,0
2600306,岩石人偶师的宝珠,consumable,1000000,0,0
2600307,夜视镜卡格的宝珠,consumable,1000000,0,0
2600308,GBL教神官的宝珠,consumable,1000000,0,0
2600309,火焰龙头炮的宝珠,consumable,10000000,0,0
2600310,吞灵者的宝珠,consumable,1000000,0,0
2600311,班图女战士的宝珠,consumable,1000000,0,0
2600312,疯狂盗匪的宝珠,consumable,1000000,0,0
2600313,青哥布林的宝珠,consumable,1000000,0,0
2600314,猫妖的宝珠,consumable,1000000,0,0
2600315,牛头护卫的宝珠,consumable,1000000,0,0
2600316,龙人的宝珠,consumable,10000000,0,0
2600317,爆弹卡格的宝珠,consumable,1000000,0,0
2600318,斧之驱逐者的宝珠,consumable,1000000,0,0
2600319,夜叉的宝珠,consumable,1000000,0,0
2600320,GBL教信徒的宝珠,consumable,1000000,0,0
2600321,章鱼怪的宝珠,consumable,1000000,0,0
2600322,蜘蛛的宝珠,consumable,1000000,0,0
2600323,暗精灵护卫的宝珠,consumable,1000000,0,0
2600324,摩震的猎犬的宝珠,consumable,1000000,0,0
2600325,EX多尼尔的宝珠,consumable,1000000,0,0
2600326,巨型黑章鱼的宝珠,consumable,1000000,0,0
2600327,审判者马塞尔的宝珠,consumable,1000000,0,0
2600328,雪崩拉比纳的宝珠,consumable,1000000,0,0
2600329,魔女莉斯的宝珠,consumable,1000000,0,0
2600330,歌利亚的宝珠,consumable,1000000,0,0
2600331,GBL巨像的宝珠,consumable,1000000,0,0
2600332,罗特斯的孵化宝珠,consumable,1000000,0,0
2600333,毒葡萄艾米迪的宝珠,consumable,1000000,0,0
2600334,老鼠商人洛克沙的宝珠,consumable,1000000,0,0
2600335,诡异的念动力宝珠,consumable,1000000,0,0
2600336,奈普·克拉斯的宝珠,consumable,1000000,0,0
2600337,辅修师斯佩特的宝珠,consumable,1000000,0,0
2600338,艾克洛索的宝珠,consumable,1000000,0,0
2600339,寒冰巨人利库的宝珠,consumable,1000000,0,0
2600340,泰坦的宝珠,consumable,1000000,0,0
2600341,塞斯奇的宝珠,consumable,1000000,0,0
2600342,莱里特·拉里的宝珠,consumable,1000000,0,0
2600343,西特拉克的宝珠,consumable,1000000,0,0
2600344,伊沙杜拉的宝珠,consumable,1000000,0,0
2600345,炎之古拉德的宝珠,consumable,1000000,0,0
2600346,倔强的哈尼克的宝珠,consumable,1000000,0,0
2600347,沉默的亨普利的宝珠,consumable,1000000,0,0
2600348,漫游者麦吉的宝珠,consumable,1000000,0,0
2600349,北极风纳斯拉的宝珠,consumable,1000000,0,0
2600350,前锋卫队长波西克的宝珠,consumable,1000000,0,0
2600351,冰雪女王洛丝的宝珠,consumable,1000000,0,0
2600352,范哲利斯的宝珠,consumable,1000000,0,0
2600353,犬使摩震的宝珠,consumable,1000000,0,0
2600354,牛头统帅的宝珠,consumable,1000000,0,0
2600355,火箭侠的宝珠,consumable,1000000,0,0
2600356,魔雷者麦瑟·莫纳亨的宝珠,consumable,1000000,0,0
2600357,骷髅凯恩的宝珠,consumable,1000000,0,0
2600358,纵火犯本汀克的宝珠,consumable,1000000,0,0
2600359,狂乱的伪装者的宝珠,consumable,1000000,0,0
2600360,机动队长苏雷德的宝珠,consumable,1000000,0,0
2600361,莫格尼斯的宝珠,consumable,1000000,0,0
2600362,比特·伯斯提的宝珠,consumable,1000000,0,0
2600363,守护者沃利的宝珠,consumable,1000000,0,0
2600364,布万加的宝珠,consumable,10000000,0,0
2600365,锤王波罗丁的宝珠,consumable,10000000,0,0
2600366,牛头械王的宝珠,consumable,10000000,0,0
2600367,无头骑士的宝珠,consumable,10000000,0,0
2600368,虫王戮蛊的宝珠,consumable,10000000,0,0
2600369,魔剑阿波菲斯的宝珠,consumable,10000000,0,0
2600370,冰龙斯卡萨的宝珠,consumable,10000000,0,0
2600371,狄瑞吉的幻影的宝珠,consumable,10000000,0,0
2600372,暴戾搜捕团祭司诺比斯的宝珠,consumable,1000000,0,0
2600373,GT-9600的宝珠,consumable,1000000,0,0
2600374,贝里斯克的宝珠,consumable,1000000,0,0
2600375,杰森·格里克的宝珠,consumable,1000000,0,0
2600376,哥布林王高格的宝珠,consumable,10000000,0,0
2600377,炎猫妖的宝珠,consumable,1000000,0,0
2600378,灵幻师的宝珠,consumable,1000000,0,0
2600379,驯兽者伽罗华的宝珠,consumable,1000000,0,0
2600380,尚武者伦茨的宝珠,consumable,1000000,0,0
2600381,魔法变异者霍伊恩的宝珠,consumable,1000000,0,0
2600382,怪力变异者波杰斯的宝珠,consumable,1000000,0,0
2600383,幻影变异者欧克瑟的宝珠,consumable,1000000,0,0
2600384,史莱姆王的宝珠,consumable,1000000,0,0
2600385,地狱哥布林直升机的宝珠,consumable,1000000,0,0
2600386,卡姆拉的宝珠,consumable,1000000,0,0
2600387,泽忒斯的宝珠,consumable,1000000,0,0
2600388,阿加雷斯的宝珠,consumable,1000000,0,0
2600389,鲁斯欧拉的宝珠,consumable,1000000,0,0
2600390,老中士的宝珠,consumable,1000000,0,0
2600391,梅迪亚宝珠,consumable,1000000,0,0
2600392,西克特·帕菲斯的宝珠,consumable,1000000,0,0
2600393,裴特舒·帕菲斯的宝珠,consumable,1000000,0,0
2600394,UM-0 终结者的宝珠,consumable,1000000,0,0
2600395,机械吉赛尔的宝珠,consumable,10000000,0,0
2600396,诺丝克尔的宝珠,consumable,10000000,0,0
2600397,魔女阿嘉璐的宝珠,consumable,10000000,0,0
2600398,烈焰盾波迪尔的宝珠,consumable,10000000,0,0
2600399,黑鳞莫贝尼的宝珠,consumable,1000000,0,0
2600400,小美人鱼空空伊的宝珠,consumable,1000000,0,0
2600420,刀疤鼠的宝珠,consumable,10000000,0,0
2600421,公爵尤里斯的宝珠,consumable,10000000,0,0
2600422,黑色瘟疫狄瑞吉的宝珠,consumable,10000000,0,0
2600423,首领萨斯的宝珠,consumable,1000000,0,0
2600424,梦幻列车长拉宾特的宝珠,consumable,1000000,0,0
2600425,巨灵布鲁的宝珠,consumable,1000000,0,0
2600426,刀疤鼠 卷轴 : 攻击速度 +1.2%%,consumable,50000,0,0
2600427,公爵尤里斯 卷轴 : 魔法暴击 +5%%,consumable,50000,0,0
2600428,黑色瘟疫狄瑞吉 卷轴 : 暗属性,consumable,50000,0,0
2600429,首领萨斯 卷轴 : 暗属性强化 +10,consumable,50000,0,0
2600430,梦幻列车长拉宾特 卷轴 : 施放速度 +1.5%%,consumable,50000,0,0
2600431,巨灵布鲁 卷轴 : 魔法攻击力 +25,consumable,50000,0,0
2600432,机械臂捷克的宝珠,consumable,1000000,0,0
2600436,机械臂捷克 卷轴 : 物理攻击力 +18,consumable,50000,0,0
2600441,德拉尔 卷轴 : 物理、 魔法独立攻击力 +11,consumable,50000,0,0
2600442,图卢斯族男精英战士 卷轴 : 物理、 魔法独立攻击力 +23,consumable,50000,0,0
2600443,蓝影马萨乔 卷轴 : 物理、 魔法独立攻击力 +35,consumable,50000,0,0
2600444,德拉尔的宝珠,consumable,1000000,0,0
2600445,图卢斯族男精英战士的宝珠,consumable,1000000,0,0
2600446,蓝影马萨乔的宝珠,consumable,10000000,0,0
2610001,营养蘑菇,consumable,4000,0,0
2610002,蜂蜜,consumable,4000,0,0
2610003,天然奶酪,consumable,4000,0,0
2610004,亮丽的郁金香,consumable,3000,0,0
2610005,香霉菌,consumable,3000,0,0
2610006,璀璨玫瑰,consumable,4000,0,0
2610007,魔法珍珠,consumable,4000,0,0
2610008,粗蒜,consumable,3000,0,0
2610009,猛兽的利齿,consumable,4000,0,0
2610010,辣椒,consumable,3000,0,0
2610011,野山参,consumable,5000,0,0
2610012,干燥的水仙花,consumable,3000,0,0
2610013,厚实的肉块,consumable,3000,0,0
2610014,木瓜,consumable,3000,0,0
2610015,五彩珊瑚碎片,consumable,3000,0,0
2610016,怪兽的角,consumable,4000,0,0
2610017,黑橡果,consumable,3000,0,0
2610018,鲸须,consumable,3000,0,0
2610019,怪异的蛋,consumable,3000,0,0
2610020,白萝卜,consumable,3000,0,0
2610021,蜘蛛蘑菇,consumable,4000,0,0
2610022,鹳的翅膀,consumable,3000,0,0
2610023,香瓜,consumable,3000,0,0
2610024,生命之息,consumable,8000,0,0
2610025,龙之心,consumable,4000,0,0
2610026,百年野参,consumable,8000,0,0
2610027,黄金粉末,consumable,8000,0,0
2610028,海龟壳,consumable,4000,0,0
2610029,神之印章,consumable,8000,0,0
2610030,魔力结晶,consumable,3000,0,0
2610031,初级蛋白油,consumable,3000,0,0
2610032,中级蛋白油,consumable,8000,0,0
2610033,上级蛋白油,consumable,20000,0,0
2610034,黑色魔力的产物,consumable,5000,0,0
2610035,白色魔力的产物,consumable,5000,0,0
2610036,红色魔力的产物,consumable,5000,0,0
2610037,蓝色魔力的产物,consumable,5000,0,0
2610038,无色魔力的产物,consumable,3000,0,0
2610039,平凡的灵魂精髓,consumable,3000,0,0
2610040,淬炼的灵魂精髓,consumable,8000,0,0
2610041,强韧的灵魂精髓,consumable,15000,0,0
2610042,平凡的冒险家灵魂,consumable,3000,0,0
2610043,淬炼的冒险家灵魂,consumable,8000,0,0
2610044,强韧的冒险家灵魂,consumable,10000,0,0
2647008,传承 : 神圣的战争女神薄纱长袍  设计图,consumable,3000000,0,0
2647009,传承 : 控魂女神的绢丝长袍  设计图,consumable,3000000,0,0
2647018,传承 : 神圣的战争女神薄纱护腿  设计图,consumable,3000000,0,0
2647019,传承 : 控魂女神的绢丝护腿  设计图,consumable,3000000,0,0
2647020,传承 : 神圣的战争女神薄纱护肩  设计图,consumable,3000000,0,0
2647021,传承 : 控魂女神的绢丝肩甲  设计图,consumable,3000000,0,0
2647022,传承 : 神圣的战争女神薄纱腰带  设计图,consumable,3000000,0,0
2647023,传承 : 控魂女神的绢丝护腰  设计图,consumable,3000000,0,0
2647028,传承 : 神圣的战争女神薄纱短靴  设计图,consumable,3000000,0,0
2647029,传承 : 控魂女神的绢丝短靴  设计图,consumable,3000000,0,0
2647030,传承 : 神圣的控魂女神的绢丝长袍  设计图,consumable,3000000,0,0
2647032,传承 : 神圣的控魂女神的绢丝护腿  设计图,consumable,3000000,0,0
2647034,传承 : 神圣的控魂女神的绢丝肩甲  设计图,consumable,3000000,0,0
2647036,传承 : 神圣的控魂女神的绢丝护腰  设计图,consumable,3000000,0,0
2647038,传承 : 神圣的控魂女神的绢丝短靴  设计图,consumable,3000000,0,0
2647108,传承 : 神圣的战争女神狼皮胸甲  设计图,consumable,3000000,0,0
2647109,传承 : 控魂女神的狼皮长袍  设计图,consumable,3000000,0,0
2647118,传承 : 神圣的战争女神狼皮绑腿  设计图,consumable,3000000,0,0
2647119,传承 : 控魂女神的狼皮护腿  设计图,consumable,3000000,0,0
2647120,传承 : 神圣的战争女神狼皮护肩  设计图,consumable,3000000,0,0
2647121,传承 : 控魂女神的狼皮斗蓬  设计图,consumable,3000000,0,0
2647122,传承 : 神圣的战争女神狼皮腰带  设计图,consumable,3000000,0,0
2647123,传承 : 控魂女神的狼皮腰带  设计图,consumable,3000000,0,0
2647128,传承 : 神圣的战争女神狼皮长靴  设计图,consumable,3000000,0,0
2647129,传承 : 控魂女神的狼皮短靴  设计图,consumable,3000000,0,0
2647130,传承 : 神圣的控魂女神狼皮长袍  设计图,consumable,3000000,0,0
2647132,传承 : 神圣的控魂女神狼皮绑腿  设计图,consumable,3000000,0,0
2647134,传承 : 神圣的控魂女神狼皮斗蓬  设计图,consumable,3000000,0,0
2647136,传承 : 神圣的控魂女神狼皮腰带  设计图,consumable,3000000,0,0
2647138,传承 : 神圣的控魂女神狼皮长靴  设计图,consumable,3000000,0,0
2647208,传承 : 神圣的战争女神黑陶胸甲  设计图,consumable,3000000,0,0
2647209,传承 : 控魂女神的软陶胸甲  设计图,consumable,3000000,0,0
2647218,传承 : 神圣的战争女神黑陶绑腿  设计图,consumable,3000000,0,0
2647219,传承 : 控魂女神的软陶绑腿  设计图,consumable,3000000,0,0
2647220,传承 : 神圣的战争女神黑陶护肩  设计图,consumable,3000000,0,0
2647221,传承 : 控魂女神的软陶斗蓬  设计图,consumable,3000000,0,0
2647222,传承 : 神圣的战争女神黑陶腰带  设计图,consumable,3000000,0,0
2647223,传承 : 控魂女神的软陶腰带  设计图,consumable,3000000,0,0
2647228,传承 : 神圣的战争女神黑陶长靴  设计图,consumable,3000000,0,0
2647229,传承 : 控魂女神的软陶短靴  设计图,consumable,3000000,0,0
2647230,传承 : 神圣的控魂女神软陶胸甲  设计图,consumable,3000000,0,0
2647232,传承 : 神圣的控魂女神软陶绑腿  设计图,consumable,3000000,0,0
2647234,传承 : 神圣的控魂女神软陶斗篷  设计图,consumable,3000000,0,0
2647236,传承 : 神圣的控魂女神软陶腰带  设计图,consumable,3000000,0,0
2647238,传承 : 神圣的控魂女神软陶短靴  设计图,consumable,3000000,0,0
2647308,传承 : 神圣的战争女神墨钢链甲  设计图,consumable,3000000,0,0
